locus,population,tested_population,known_relationship,median_log10_ratio,mean_log10_ratio,sd_log10_ratio,ci_lower,ci_upper,n_pairs,locus_rank
TH01,AfAm,Cauc,half_siblings,0.0814672287174272,0.0665926585866844,0.141410989882358,-0.318440589396712,0.251357146295539,20000,1
D2S441,AfAm,Cauc,half_siblings,0.00973680329292184,0.0384572551812782,0.147446074344442,-0.256459427082599,0.399708482914871,20000,2
D3S1358,AfAm,Cauc,half_siblings,0.00211281818738335,0.0125161581460865,0.0691989981381712,-0.239107637795945,0.0814672287174272,20000,3
CSF1PO,AfAm,Cauc,half_siblings,0,0.0529534713779795,0.265350246159166,-0.0738820038496298,1.21130631712138,20000,4
D10S1248,AfAm,Cauc,half_siblings,0,0.0422397816800459,0.221384450784847,-0.126036826907354,0.537516124834121,20000,4
D12S391,AfAm,Cauc,half_siblings,0,0.0347827436116606,0.146952376667438,-0.336094603462286,0.415540669888566,20000,4
D13S317,AfAm,Cauc,half_siblings,0,0.021709315429914,0.088603613029567,-0.243703897239885,0.143688042600421,20000,4
D16S539,AfAm,Cauc,half_siblings,0,0.0185977022932661,0.0937560289291794,-0.123567533677594,0.236006139350258,20000,4
D18S51,AfAm,Cauc,half_siblings,0,0.0299275281785885,0.140185449120961,-0.227886933629729,0.475792299278488,20000,4
D19S433,AfAm,Cauc,half_siblings,0,0.0943752382591654,0.308317777768374,-0.199216087552943,0.966991061397512,20000,4
D1S1656,AfAm,Cauc,half_siblings,0,0.056614793376233,0.180111226565817,-0.305766570331714,0.396484334171461,20000,4
D21S11,AfAm,Cauc,half_siblings,0,0.0343286483848895,0.17588387195881,-0.215996762376293,0.450459773702819,20000,4
D22S1045,AfAm,Cauc,half_siblings,0,0.0626916767792474,0.224754141143612,-0.194359494811913,0.573505093969001,20000,4
D2S1338,AfAm,Cauc,half_siblings,0,0.0525907413204379,0.191757828111682,-0.194620982463685,0.487461653034519,20000,4
D5S818,AfAm,Cauc,half_siblings,0,0.0268537154323161,0.148512333556949,-0.115528382731575,0.350695206788195,20000,4
D6S1043,AfAm,Cauc,half_siblings,0,0.0264396447906359,0.141497804128434,-0.15408654879903,0.563698860175137,20000,4
D7S820,AfAm,Cauc,half_siblings,0,0.0158007207046,0.0808780989182404,-0.175601084644839,0.146314869185919,20000,4
D8S1179,AfAm,Cauc,half_siblings,0,0.0354649864689341,0.117620504682875,-0.12803962271896,0.241496287202337,20000,4
F13A01,AfAm,Cauc,half_siblings,0,0.0870757991927327,0.272892376362521,-0.237514882325324,1.05536012616103,20000,4
F13B,AfAm,Cauc,half_siblings,0,0.157571902221874,0.304464913314221,-0.253351706474233,0.80958129502146,20000,4
FGA,AfAm,Cauc,half_siblings,0,0.0278022459490245,0.157634763005928,-0.268692848017923,0.682991838592515,20000,4
LPL,AfAm,Cauc,half_siblings,0,0.0392527328181044,0.161267672070754,-0.189895588748692,0.406364686641653,20000,4
Penta_C,AfAm,Cauc,half_siblings,0,0.0309519086103444,0.174041958838081,-0.145744890984747,0.741554170301661,20000,4
Penta_D,AfAm,Cauc,half_siblings,0,0.149113799502998,0.416365057637185,-0.251715220586444,1.28241006946319,20000,4
Penta_E,AfAm,Cauc,half_siblings,0,0.0910089566759864,0.298443400623402,-0.210026006153279,0.8819549713396,20000,4
SE33,AfAm,Cauc,half_siblings,0,0.0401153738883384,0.150001734281201,-0.326373021404679,0.27268882997695,20000,4
TPOX,AfAm,Cauc,half_siblings,0,0.0872936703700182,0.376248424883827,-0.107059813261781,1.67965546902892,20000,4
vWA,AfAm,Cauc,half_siblings,0,0.0145716234015081,0.0939088280889001,-0.164615676690572,0.202077999607584,20000,4
FESFPS,AfAm,Cauc,half_siblings,-0.00864680097324397,0.0456159954445378,0.236624437658984,-0.0655426752601937,1.01953168453126,20000,29
F13A01,AfAm,Cauc,parent_child,0.242841045062186,0.147476227717653,0.400296876682593,-0.438400192313404,1.3472478133012,20000,1
TH01,AfAm,Cauc,parent_child,0.191162023695134,0.109429801747257,0.260639408160306,-0.553174315704345,0.322957263444884,20000,2
SE33,AfAm,Cauc,parent_child,0.183181938717035,0.0745723843626939,0.227512841538568,-0.453640158870139,0.312276635096494,20000,3
D12S391,AfAm,Cauc,parent_child,0.0735599601928411,0.0644940834837172,0.225199911947161,-0.417427986215694,0.482118944875172,20000,4
D3S1358,AfAm,Cauc,parent_child,0.0532973249856228,0.0238321118086961,0.1196070477845,-0.422880795064603,0.12640914254658,20000,5
D18S51,AfAm,Cauc,parent_child,0.0405144351483019,0.0529292665410182,0.214325434556415,-0.47875087945317,0.543006199122273,20000,6
D2S441,AfAm,Cauc,parent_child,0.0234810958495234,0.0631716486488221,0.23047321349814,-0.394934498532313,0.545080622290687,20000,7
Penta_C,AfAm,Cauc,parent_child,0.0234810958495227,0.0506208577188611,0.253293278806686,-0.211204878472006,0.965489148871837,20000,8
D1S1656,AfAm,Cauc,parent_child,0.0234810958495221,0.0906955203515338,0.28303505154716,-0.427311220147791,0.513118907991182,20000,9
D21S11,AfAm,Cauc,parent_child,0.00525627574332657,0.0598599049555176,0.26016010835551,-0.283709208519276,0.801632346233167,20000,10
D13S317,AfAm,Cauc,parent_child,0.00138368864199867,0.0394086257876031,0.157086027705462,-0.362979095139085,0.192045399048341,20000,11
D19S433,AfAm,Cauc,parent_child,0,0.15790819551871,0.429871077319095,-0.289234658139654,1.42142110452156,20000,12
D22S1045,AfAm,Cauc,parent_child,0,0.10345824591264,0.339232976212625,-0.300156690559933,1.22952167635928,20000,12
D2S1338,AfAm,Cauc,parent_child,0,0.0865285685620739,0.291959855254786,-0.264774611778031,0.598668940777183,20000,12
D6S1043,AfAm,Cauc,parent_child,0,0.0411790641936519,0.213011529207051,-0.285743378429728,0.625541087177486,20000,12
D7S820,AfAm,Cauc,parent_child,0,0.0277905462395311,0.142575740646585,-0.259065494120446,0.199572354905206,20000,12
D8S1179,AfAm,Cauc,parent_child,0,0.0550376048759407,0.202884982197711,-0.27754889981446,0.286722530624105,20000,12
F13B,AfAm,Cauc,parent_child,0,0.231935342764861,0.46089484562354,-0.480742551905389,1.00499769015551,20000,12
FGA,AfAm,Cauc,parent_child,0,0.0482023639443303,0.230638681550977,-0.357707186728395,0.78236364501706,20000,12
LPL,AfAm,Cauc,parent_child,0,0.0624244278725342,0.2484517724008,-0.328133345683914,0.52571307115222,20000,12
Penta_D,AfAm,Cauc,parent_child,0,0.237025760504134,0.564831790789254,-0.372932392861042,1.43845444382034,20000,12
Penta_E,AfAm,Cauc,parent_child,0,0.135815244804892,0.417216949139274,-0.263760615328825,1.080385947186,20000,12
vWA,AfAm,Cauc,parent_child,0,0.0254895591713466,0.153805146067683,-0.21811171196259,0.259938799224496,20000,12
D16S539,AfAm,Cauc,parent_child,-0.000106301427994088,0.0285087295687288,0.157655297364842,-0.186416725665364,0.31378722612173,20000,24
TPOX,AfAm,Cauc,parent_child,-0.000697461949174194,0.142471098885985,0.514225826605439,-0.154212665573874,1.81008265792393,20000,25
CSF1PO,AfAm,Cauc,parent_child,-0.00403670544536272,0.0887527931633931,0.372491626171085,-0.242220937472715,1.36214724163387,20000,26
FESFPS,AfAm,Cauc,parent_child,-0.0166361273584596,0.0762081129044811,0.336895991345453,-0.0990273351335274,1.24476164291602,20000,27
D5S818,AfAm,Cauc,parent_child,-0.0222763947111513,0.0414895073371335,0.21951225930605,-0.182332044825847,0.926571082841467,20000,28
D10S1248,AfAm,Cauc,parent_child,-0.0324955598928385,0.0728966694855068,0.31950427550087,-0.180638886806403,1.40369233756113,20000,29
CSF1PO,AfAm,Cauc,second_cousins,0,0.0123634806250279,0.0934499557598732,-0.0101488153095036,0.190112744557435,20000,1
D10S1248,AfAm,Cauc,second_cousins,0,0.0101117940885492,0.0770060104842928,-0.0225035930993464,0.130409919126899,20000,1
D12S391,AfAm,Cauc,second_cousins,0,0.00623229129031158,0.0330711587634285,-0.00672283264519682,0.0981436275319617,20000,1
D13S317,AfAm,Cauc,second_cousins,0,0.00341469902139077,0.0133969163864185,-0.00201855671047888,0.0174762966044187,20000,1
D16S539,AfAm,Cauc,second_cousins,0,0.00304451964613478,0.0165467451529297,-0.0130964003562096,0.0539088594652957,20000,1
D18S51,AfAm,Cauc,second_cousins,0,0.00561695002378745,0.0303283205405482,-0.0313084603907182,0.0834272105918389,20000,1
D19S433,AfAm,Cauc,second_cousins,0,0.0187315382447595,0.10371565264283,-0.0255276240636907,0.412853800172234,20000,1
D1S1656,AfAm,Cauc,second_cousins,0,0.0097045602571113,0.0343796408037159,-0.0514704397682537,0.100063747961399,20000,1
D21S11,AfAm,Cauc,second_cousins,0,0.00591762636278785,0.0519906573750885,-0.0305266325140671,0.0442828049946694,20000,1
D22S1045,AfAm,Cauc,second_cousins,0,0.0123085411140947,0.0697126078863045,-0.0177050252946878,0.0958233874445209,20000,1
D2S1338,AfAm,Cauc,second_cousins,0,0.0105884145026833,0.0409996807381494,-0.0290597579174925,0.120940038272338,20000,1
D2S441,AfAm,Cauc,second_cousins,0,0.0070004025875364,0.0293811916877729,-0.0348853041676137,0.0898515699453348,20000,1
D3S1358,AfAm,Cauc,second_cousins,0,0.00179018082888727,0.0121133051606033,-0.0102424622885865,0.0136753295626574,20000,1
D5S818,AfAm,Cauc,second_cousins,0,0.00470446694150095,0.044145609398521,-0.0189799889243752,0.0308669726212995,20000,1
D6S1043,AfAm,Cauc,second_cousins,0,0.00496682016336649,0.0390515120637789,-0.0210049649357735,0.0919127666983676,20000,1
D7S820,AfAm,Cauc,second_cousins,0,0.00250390080155023,0.01461989668059,-0.0313384250562861,0.0311598504017969,20000,1
D8S1179,AfAm,Cauc,second_cousins,0,0.00525315508461504,0.0204257309824744,-0.0196176513792961,0.0506862850443385,20000,1
F13A01,AfAm,Cauc,second_cousins,0,0.0156987849760869,0.0867402945139258,-0.0332176280241052,0.118759836132168,20000,1
F13B,AfAm,Cauc,second_cousins,0,0.0348431819820702,0.0794279884048932,-0.0346930068174672,0.260583530359384,20000,1
FESFPS,AfAm,Cauc,second_cousins,0,0.00912835166752978,0.0754314129532374,-0.0115298921371075,0.155019441435234,20000,1
FGA,AfAm,Cauc,second_cousins,0,0.00492731401235378,0.0465759450469642,-0.0165370283298276,0.0452551255747527,20000,1
LPL,AfAm,Cauc,second_cousins,0,0.00710302350270568,0.0412553652843215,-0.0281241306545081,0.102920015176939,20000,1
Penta_C,AfAm,Cauc,second_cousins,0,0.00657246287672252,0.0574839406975521,-0.025648454783841,0.0106488134959493,20000,1
Penta_D,AfAm,Cauc,second_cousins,0,0.0395839625472023,0.153129248245903,-0.0438548766316394,0.640691116333199,20000,1
Penta_E,AfAm,Cauc,second_cousins,0,0.0240626449192071,0.0899060160714029,-0.0260484965424822,0.301687519607753,20000,1
SE33,AfAm,Cauc,second_cousins,0,0.00675142864704176,0.0336369099623681,-0.0500760363756232,0.0695315710652149,20000,1
TH01,AfAm,Cauc,second_cousins,0,0.0103887093953086,0.0228893108414269,-0.0405645652031447,0.061703808510596,20000,1
TPOX,AfAm,Cauc,second_cousins,0,0.0251856810096733,0.16011923869761,-0.0109162906798104,0.0807838316715241,20000,1
vWA,AfAm,Cauc,second_cousins,0,0.00242880308484477,0.0218490668000555,-0.0167089641233916,0.0275948605613965,20000,1
CSF1PO,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D10S1248,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D12S391,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D13S317,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D16S539,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D18S51,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D19S433,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D1S1656,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D21S11,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D22S1045,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D2S1338,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D2S441,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D3S1358,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D5S818,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D6S1043,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D7S820,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D8S1179,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
F13A01,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
F13B,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
FESFPS,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
FGA,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
LPL,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
Penta_C,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
Penta_D,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
Penta_E,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
SE33,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
TH01,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
TPOX,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
vWA,AfAm,Cauc,unrelated,0,0,0,0,0,100000,1
D13S317,AfAm,Hispanic,cousins,0.0184625989405439,0.0138936468052502,0.0370871508092518,0,0.0466948923566165,20000,1
CSF1PO,AfAm,Hispanic,cousins,0,0.0138589045706407,0.101840700268546,-0.0183543881710848,0.365270891918669,20000,2
D10S1248,AfAm,Hispanic,cousins,0,0.00994669136549799,0.0696312894672052,-0.0168127267939763,0.160159214517067,20000,2
D12S391,AfAm,Hispanic,cousins,0,0.00964137088831353,0.047608157542885,-0.0718498474055442,0.091303162265291,20000,2
D16S539,AfAm,Hispanic,cousins,0,0.0022597878381191,0.0205290058494763,-0.0305454078324462,0.0359309218592848,20000,2
D18S51,AfAm,Hispanic,cousins,0,0.00878090592649408,0.0431769146801036,-0.0886672746046989,0.113750855249529,20000,2
D19S433,AfAm,Hispanic,cousins,0,0.0108496984085903,0.0617799580915637,-0.0470114233062395,0.166529065782114,20000,2
D1S1656,AfAm,Hispanic,cousins,0,0.011744817674756,0.0444064784178981,-0.069813869928168,0.101236850473437,20000,2
D21S11,AfAm,Hispanic,cousins,0,0.0147653071909882,0.0703547414053526,-0.0915726372093087,0.187330995656467,20000,2
D22S1045,AfAm,Hispanic,cousins,0,0.0194016542381626,0.0709787907558019,-0.0492669408143244,0.260110398223455,20000,2
D2S1338,AfAm,Hispanic,cousins,0,0.0149210558828654,0.0650295163516781,-0.0485889507118914,0.225824735006363,20000,2
D2S441,AfAm,Hispanic,cousins,0,0.0214800811133082,0.0689211240755202,-0.108886890981929,0.214202796077436,20000,2
D3S1358,AfAm,Hispanic,cousins,0,0.00138018733333825,0.0155042956098395,-0.00345047940372713,0.018775940984583,20000,2
D5S818,AfAm,Hispanic,cousins,0,0.0109434258846443,0.0552536181414887,-0.0426602459718723,0.100033786235367,20000,2
D6S1043,AfAm,Hispanic,cousins,0,0.00720460364206771,0.0548986337367517,-0.0125196894390834,0.139179175722909,20000,2
D7S820,AfAm,Hispanic,cousins,0,0.00516138155302103,0.0266044045696601,-0.0581084451727979,0.0834743166421643,20000,2
D8S1179,AfAm,Hispanic,cousins,0,0.00421818686581212,0.0271339221956646,-0.0216139624390089,0.0525227168264336,20000,2
F13A01,AfAm,Hispanic,cousins,0,0.0177891674412254,0.0954313593691939,-0.047438768177108,0.269315582486775,20000,2
F13B,AfAm,Hispanic,cousins,0,0.04513787796742,0.104539675018158,-0.0723934091972246,0.3454058719506,20000,2
FESFPS,AfAm,Hispanic,cousins,0,0.0188795767667116,0.116104588318542,-0.023501630843959,0.359063893328191,20000,2
FGA,AfAm,Hispanic,cousins,0,0.00358818614372948,0.0509826385461563,-0.0674436507668653,0.0295201588162336,20000,2
LPL,AfAm,Hispanic,cousins,0,0.00917370923944964,0.0465804103874205,-0.0380759762598204,0.160159214517067,20000,2
Penta_C,AfAm,Hispanic,cousins,0,0.00315823415078701,0.0381024679252857,-0.0223485314169063,0.0825825670851997,20000,2
Penta_D,AfAm,Hispanic,cousins,0,0.0363007019330489,0.149232961743479,-0.0590881894156277,0.480160780755014,20000,2
Penta_E,AfAm,Hispanic,cousins,0,0.027868861133748,0.100017922079821,-0.0774224577755892,0.296751197684707,20000,2
SE33,AfAm,Hispanic,cousins,0,0.00899797928066941,0.0544857836823283,-0.0787170081820376,0.13117764752775,20000,2
TH01,AfAm,Hispanic,cousins,0,0.00876562682689515,0.0321051807456416,-0.0709350383519579,0.0759206729832381,20000,2
TPOX,AfAm,Hispanic,cousins,0,0.0201658681028836,0.100285802354949,-0.0173855154783097,0.548253387143586,20000,2
vWA,AfAm,Hispanic,cousins,0,0.00120495552281787,0.0215401008067866,-0.0146724947983326,0.035681248362936,20000,2
D13S317,AfAm,Hispanic,full_siblings,0.120858471251081,0.0890133797552272,0.206854895778941,-0.535364456828399,0.379879749670308,20000,1
TH01,AfAm,Hispanic,full_siblings,0.0710230010825175,0.0532631596143377,0.177762829290403,-0.282546589969968,0.383370932924584,20000,2
D2S441,AfAm,Hispanic,full_siblings,0.0632771303352691,0.114981514331804,0.277227321663125,-0.443432026459016,0.693012718948293,20000,3
D3S1358,AfAm,Hispanic,full_siblings,0.027972538594841,0.0102203584219968,0.0796537139600738,-0.284941031799898,0.10141205390501,20000,4
D7S820,AfAm,Hispanic,full_siblings,0.0238887806652129,0.0311685337692488,0.143400784228949,-0.220348043006049,0.278517212650616,20000,5
D5S818,AfAm,Hispanic,full_siblings,0.0211892990699383,0.0632548237005864,0.216003677016715,-0.199978204160606,0.71042962650307,20000,6
SE33,AfAm,Hispanic,full_siblings,0.0207626567076753,0.050489078166921,0.201505354818711,-0.388915167950098,0.472642264468621,20000,7
D19S433,AfAm,Hispanic,full_siblings,0.0155129383678352,0.0640772985975031,0.2321312134372,-0.205296933191699,0.638145337381099,20000,8
D18S51,AfAm,Hispanic,full_siblings,0.0145461850290363,0.0520926026883457,0.191520410578649,-0.416124355875554,0.422836195288916,20000,9
D8S1179,AfAm,Hispanic,full_siblings,0.00233935079062744,0.02436553041836,0.125064396930445,-0.309899856387276,0.292728015876711,20000,10
D6S1043,AfAm,Hispanic,full_siblings,0.000450109740288251,0.0527747287627592,0.191653118908351,-0.298178797005744,0.545900152159515,20000,11
CSF1PO,AfAm,Hispanic,full_siblings,0,0.0606081832049497,0.280977528098226,-0.155621844003728,1.07554696139253,20000,12
D12S391,AfAm,Hispanic,full_siblings,0,0.0530114369922805,0.195113512462825,-0.310234454163678,0.454872012570097,20000,12
D16S539,AfAm,Hispanic,full_siblings,0,0.0134116276665559,0.0936991201363667,-0.135847794416347,0.253429890242165,20000,12
D1S1656,AfAm,Hispanic,full_siblings,0,0.0666477156795861,0.210252453351148,-0.403085541418084,0.569472942798237,20000,12
D21S11,AfAm,Hispanic,full_siblings,0,0.0768030248034701,0.263149791775818,-0.290984606630844,0.746171542394493,20000,12
D22S1045,AfAm,Hispanic,full_siblings,0,0.113283112882461,0.285127179313655,-0.360800498153741,0.743671202172425,20000,12
D2S1338,AfAm,Hispanic,full_siblings,0,0.0729429868890597,0.261345244458914,-0.274710134949795,0.608563094998121,20000,12
F13A01,AfAm,Hispanic,full_siblings,0,0.0930423593284608,0.30767619146806,-0.30806594293429,0.911416277579356,20000,12
F13B,AfAm,Hispanic,full_siblings,0,0.221771682963396,0.411756212327231,-0.427035747713027,1.21846204679522,20000,12
FESFPS,AfAm,Hispanic,full_siblings,0,0.0951814816959619,0.34691279239342,-0.217607795305685,1.26777243429401,20000,12
FGA,AfAm,Hispanic,full_siblings,0,0.0245108777788521,0.177341112497083,-0.262049215390574,0.771543108100871,20000,12
LPL,AfAm,Hispanic,full_siblings,0,0.0517858523371053,0.198976940481223,-0.201981541966628,0.55574410990112,20000,12
Penta_C,AfAm,Hispanic,full_siblings,0,0.0172613842871202,0.136471292506958,-0.144700993824676,0.498678579386479,20000,12
Penta_D,AfAm,Hispanic,full_siblings,0,0.173029054751797,0.456178005906227,-0.403233603218474,1.29644395007238,20000,12
Penta_E,AfAm,Hispanic,full_siblings,0,0.115073128109766,0.341195783330629,-0.319914677066093,0.79458295337747,20000,12
TPOX,AfAm,Hispanic,full_siblings,0,0.0996448002482552,0.324255902483553,-0.168650773277382,0.95925503230994,20000,12
vWA,AfAm,Hispanic,full_siblings,-0.000460851065291978,0.00589179330689665,0.0785961460162434,-0.110703276022373,0.176665018009255,20000,28
D10S1248,AfAm,Hispanic,full_siblings,-0.035013301088747,0.0432145711287895,0.226721775810602,-0.116380556072195,0.85355443310512,20000,29
D13S317,AfAm,Hispanic,half_siblings,0.0820992490648398,0.0477881564983583,0.125189323434874,-0.415695847691442,0.153412885396062,20000,1
D2S441,AfAm,Hispanic,half_siblings,0.036318309285793,0.0659128740569149,0.180822335344059,-0.355324844032953,0.499644950553115,20000,2
TH01,AfAm,Hispanic,half_siblings,0.0232609823976496,0.0303476904548791,0.108593027355993,-0.223649361488299,0.261633593338327,20000,3
D5S818,AfAm,Hispanic,half_siblings,0.000243023753050853,0.036833232040161,0.143819709136798,-0.138152267100729,0.272897485593677,20000,4
CSF1PO,AfAm,Hispanic,half_siblings,0,0.0342827357513746,0.198185514198082,-0.0778109220018646,0.980413477529238,20000,5
